75.62
81.31
84.43
84.79
87.14
86.71
87.42
88.84
91.19
91.33
92.96
93.25
94.24
95.31
95.52
94.81
98.37
96.59
98.44
97.73
97.30
97.94
99.08
99.64
99.86
99.86
99.86
99.93
99.93
99.93
99.93
99.93
99.93
99.93
99.93
99.93
99.93
99.93
99.93
99.93
100.00
99.93
100.00
100.00
100.00
100.00
100.00
100.00
100.00
100.00
